frame,joint,x,y,z
28,0,0.000000,0.000000,0.000000
28,1,0.012274,0.002312,0.288837
28,2,0.016872,0.004236,0.305097
28,3,0.024814,-0.016041,0.319334
28,4,-0.013956,0.008646,0.298739
28,5,-0.110932,-0.166416,0.600000
28,6,0.110932,0.166416,0.600000
28,7,-0.003103,-0.075241,0.295243
28,8,-0.021738,-0.003081,0.294957
28,9,0.009823,-0.036693,0.295056
28,10,0.016207,-0.019529,0.303317
28,11,-0.083199,-0.124812,0.000000
28,12,0.083199,0.124812,0.000000
28,13,0.035438,0.003252,0.310795
28,14,-0.007938,-0.029410,0.284428
28,15,0.011158,0.042171,0.274222
28,16,-0.019250,-0.005448,0.272724
28,17,-0.001935,0.007591,0.302593
28,18,-0.009076,-0.037911,0.315037
28,19,-0.015326,0.000175,0.288623
28,20,-0.020105,-0.013449,0.287365
28,21,-0.036558,-0.029162,0.303726
28,22,0.014105,-0.003898,0.275874
28,23,-0.005990,0.017750,0.285984
28,24,0.020624,-0.008825,0.298618
29,0,0.000000,0.000000,0.000000
29,1,-0.019782,0.006714,0.325388
29,2,-0.010924,0.005203,0.282422
29,3,0.005441,0.007797,0.316586
29,4,-0.007880,-0.036937,0.301946
29,5,-0.105023,-0.170206,0.600000
29,6,0.105023,0.170206,0.600000
29,7,-0.003071,-0.017647,0.315926
29,8,-0.007133,0.003480,0.300206
29,9,0.009542,0.013067,0.286919
29,10,0.006820,0.018295,0.315851
29,11,-0.078767,-0.127655,0.000000
29,12,0.078767,0.127655,0.000000
29,13,0.015232,-0.040117,0.287022
29,14,-0.002781,-0.005278,0.286298
29,15,0.000255,0.050155,0.290562
29,16,-0.006551,0.016982,0.268234
29,17,-0.018716,-0.023480,0.300537
29,18,-0.019386,-0.007812,0.273490
29,19,0.002935,0.029106,0.296274
29,20,-0.010649,-0.001803,0.295437
29,21,0.017330,0.030886,0.277994
29,22,0.005383,0.041633,0.312650
29,23,-0.025565,0.025541,0.285343
29,24,-0.014386,-0.007398,0.281521
30,0,0.000000,0.000000,0.000000
30,1,0.001547,0.004492,0.311356
30,2,0.006046,0.004412,0.305122
30,3,0.016289,0.006169,0.273759
30,4,-0.026019,-0.015199,0.295214
30,5,-0.098985,-0.173787,0.600000
30,6,0.098985,0.173787,0.600000
30,7,0.002929,-0.048466,0.297283
30,8,0.008434,0.015297,0.292930
30,9,-0.008782,0.008032,0.320408
30,10,0.015652,-0.000958,0.305998
30,11,-0.074239,-0.130340,0.000000
30,12,0.074239,0.130340,0.000000
30,13,0.007944,-0.012969,0.273726
30,14,-0.022447,0.006837,0.313027
30,15,-0.027694,0.020353,0.305625
30,16,-0.003451,-0.011013,0.298224
30,17,-0.019128,0.028207,0.268887
30,18,-0.001543,-0.018235,0.313361
30,19,-0.039738,-0.017445,0.286718
30,20,0.025738,0.014085,0.311323
30,21,-0.018515,0.027188,0.286515
30,22,0.003966,0.010117,0.295162
30,23,-0.008593,0.000206,0.251226
30,24,0.020937,-0.009205,0.287404
31,0,0.000000,0.000000,0.000000
31,1,0.036809,0.008510,0.312380
31,2,0.017110,0.027920,0.275711
31,3,0.047949,0.009388,0.274934
31,4,0.003076,0.029983,0.284624
31,5,-0.092825,-0.177154,0.600000
31,6,0.092825,0.177154,0.600000
31,7,0.001654,-0.013084,0.249817
31,8,-0.014401,-0.018682,0.283179
31,9,0.022525,-0.004073,0.318021
31,10,0.013798,-0.013741,0.288090
31,11,-0.069619,-0.132865,0.000000
31,12,0.069619,0.132865,0.000000
31,13,-0.017939,0.022884,0.267881
31,14,-0.027449,0.006220,0.290809
31,15,0.031926,-0.020107,0.298094
31,16,0.000503,-0.024383,0.296967
31,17,0.002849,-0.004439,0.289140
31,18,0.036671,-0.004127,0.284859
31,19,0.003720,0.016078,0.279814
31,20,-0.023448,0.014688,0.296819
31,21,0.029773,0.033060,0.291279
31,22,-0.009766,-0.001798,0.302135
31,23,0.014277,-0.000349,0.313310
31,24,0.005990,-0.037442,0.275768
32,0,0.000000,0.000000,0.000000
32,1,0.030420,0.007198,0.280539
32,2,0.043522,0.026888,0.271538
32,3,-0.002567,0.006212,0.293423
32,4,-0.018403,0.014358,0.295397
32,5,-0.086551,-0.180302,0.600000
32,6,0.086551,0.180302,0.600000
32,7,-0.004529,0.034643,0.299318
32,8,-0.021288,-0.001761,0.312701
32,9,0.026198,0.008327,0.268333
32,10,-0.021178,-0.011024,0.284827
32,11,-0.064913,-0.135227,0.000000
32,12,0.064913,0.135227,0.000000
32,13,0.011193,-0.017435,0.320370
32,14,0.024587,-0.000407,0.270254
32,15,0.014807,0.008488,0.293931
32,16,-0.008346,-0.006049,0.285802
32,17,-0.008768,0.014819,0.289332
32,18,0.026142,-0.024748,0.327786
32,19,0.013973,0.004345,0.289341
32,20,-0.023376,0.023107,0.294890
32,21,-0.021915,0.007320,0.275812
32,22,0.006703,0.004165,0.338264
32,23,-0.053733,0.011887,0.292661
32,24,0.002186,0.003280,0.302338
33,0,0.000000,0.000000,0.000000
33,1,-0.002091,0.004206,0.287096
33,2,-0.023405,-0.025343,0.308082
33,3,0.014474,0.006183,0.280131
33,4,0.027121,-0.014110,0.282877
33,5,-0.080170,-0.183229,0.600000
33,6,0.080170,0.183229,0.600000
33,7,-0.011167,0.007544,0.258898
33,8,-0.024387,0.034379,0.282878
33,9,-0.023834,-0.022087,0.265685
33,10,0.001068,-0.007343,0.309201
33,11,-0.060127,-0.137422,0.000000
33,12,0.060127,0.137422,0.000000
33,13,-0.060730,0.013858,0.286798
33,14,0.032647,-0.037738,0.304709
33,15,-0.018692,-0.021126,0.295416
33,16,-0.002025,-0.039014,0.286956
33,17,0.050011,-0.010842,0.326135
33,18,-0.029317,-0.000864,0.341642
33,19,0.010259,-0.019431,0.270051
33,20,0.007003,-0.007802,0.293668
33,21,-0.032912,0.023495,0.271121
33,22,-0.003458,-0.000992,0.321134
33,23,-0.015842,-0.035323,0.302131
33,24,-0.007571,-0.028996,0.286169
34,0,0.000000,0.000000,0.000000
34,1,0.002070,0.012508,0.318300
34,2,0.022421,0.014896,0.284385
34,3,-0.000181,-0.006028,0.281643
34,4,-0.038013,-0.006935,0.313098
34,5,-0.073690,-0.185929,0.600000
34,6,0.073690,0.185929,0.600000
34,7,-0.016831,0.013324,0.290584
34,8,0.004078,-0.002171,0.322078
34,9,-0.008237,0.055907,0.307510
34,10,-0.024081,-0.005043,0.273647
34,11,-0.055268,-0.139447,0.000000
34,12,0.055268,0.139447,0.000000
34,13,-0.004017,-0.012307,0.331149
34,14,0.023674,0.010734,0.292102
34,15,0.004765,-0.003742,0.344682
34,16,0.010785,0.007177,0.284255
34,17,-0.015770,-0.020246,0.300911
34,18,0.025295,-0.030511,0.279923
34,19,-0.015198,0.028644,0.321415
34,20,0.009817,-0.005152,0.280343
34,21,0.028049,-0.017735,0.303852
34,22,0.009509,-0.005251,0.330968
34,23,0.010698,-0.038060,0.314038
34,24,-0.029968,-0.028412,0.302446
35,0,0.000000,0.000000,0.000000
35,1,0.025515,0.007925,0.297312
35,2,-0.001731,-0.001466,0.296142
35,3,-0.039960,0.020943,0.253378
35,4,-0.007363,0.027653,0.312696
35,5,-0.067120,-0.188401,0.600000
35,6,0.067120,0.188401,0.600000
35,7,-0.014685,0.031285,0.327807
35,8,-0.016765,-0.001945,0.298932
35,9,-0.004937,-0.001528,0.302589
35,10,0.028937,0.002036,0.335219
35,11,-0.050340,-0.141301,0.000000
35,12,0.050340,0.141301,0.000000
35,13,-0.009609,-0.004437,0.340279
35,14,-0.038011,-0.012876,0.288585
35,15,0.007405,0.009903,0.275402
35,16,0.005678,-0.028909,0.265348
35,17,0.007277,0.032167,0.312601
35,18,-0.012744,-0.012100,0.301963
35,19,-0.037988,-0.006666,0.284106
35,20,0.003586,0.008703,0.270192
35,21,0.007336,-0.018591,0.270098
35,22,0.005612,0.004275,0.296749
35,23,0.009905,0.014895,0.313413
35,24,0.007308,-0.018917,0.269072
36,0,0.000000,0.000000,0.000000
36,1,-0.037786,0.013651,0.295818
36,2,0.019229,0.003939,0.287641
36,3,-0.010233,0.008023,0.295960
36,4,0.001006,0.024908,0.277203
36,5,-0.060467,-0.190640,0.600000
36,6,0.060467,0.190640,0.600000
36,7,0.003927,0.006327,0.299160
36,8,0.008123,-0.045404,0.311333
36,9,-0.000328,0.004723,0.331479
36,10,-0.003993,-0.000029,0.292244
36,11,-0.045350,-0.142980,0.000000
36,12,0.045350,0.142980,0.000000
36,13,-0.033892,-0.027029,0.280546
36,14,-0.002370,-0.002336,0.304386
36,15,0.011091,0.015424,0.293771
36,16,0.016284,-0.010717,0.295059
36,17,-0.023570,0.030336,0.310286
36,18,0.021568,-0.010417,0.308065
36,19,-0.014470,-0.017019,0.305368
36,20,-0.011106,0.017615,0.283843
36,21,-0.038581,0.007772,0.308274
36,22,-0.018522,0.030656,0.312699
36,23,0.031917,0.005796,0.274233
36,24,0.007959,-0.002584,0.301835
37,0,0.000000,0.000000,0.000000
37,1,0.007977,-0.000358,0.294221
37,2,-0.017275,0.024423,0.324814
37,3,0.002006,0.000269,0.297825
37,4,-0.001852,-0.042728,0.291312
37,5,-0.053739,-0.192645,0.600000
37,6,0.053739,0.192645,0.600000
37,7,0.024468,0.005745,0.322543
37,8,-0.007833,-0.036280,0.311129
37,9,0.024776,0.011335,0.254662
37,10,-0.006189,0.013637,0.273160
37,11,-0.040304,-0.144484,0.000000
37,12,0.040304,0.144484,0.000000
37,13,-0.008053,-0.016833,0.328010
37,14,-0.025219,0.007857,0.256542
37,15,-0.007384,0.027013,0.270074
37,16,0.022440,0.018003,0.309324
37,17,0.024769,0.001542,0.308303
37,18,-0.022870,-0.013333,0.309115
37,19,-0.031592,0.008195,0.327009
37,20,-0.013807,-0.015895,0.308121
37,21,0.013489,-0.025638,0.294089
37,22,0.008275,-0.000062,0.309151
37,23,0.004192,0.006625,0.295758
37,24,0.026954,-0.004876,0.306507
38,0,0.000000,0.000000,0.000000
38,1,-0.007457,0.000299,0.278941
38,2,0.000851,0.021629,0.294073
38,3,-0.011056,-0.020361,0.274904
38,4,-0.015247,-0.013117,0.305245
38,5,-0.046945,-0.194412,0.600000
38,6,0.046945,0.194412,0.600000
38,7,0.001633,-0.029844,0.323949
38,8,-0.014882,0.007902,0.267261
38,9,-0.029137,0.017679,0.307971
38,10,0.000337,0.021267,0.313661
38,11,-0.035209,-0.145809,0.000000
38,12,0.035209,0.145809,0.000000
38,13,-0.018538,-0.025607,0.313575
38,14,-0.029492,0.019379,0.303418
38,15,-0.007482,0.006977,0.298984
38,16,-0.002082,0.029068,0.308284
38,17,0.007073,-0.018757,0.316166
38,18,0.012488,-0.011692,0.289577
38,19,0.020933,-0.002025,0.262555
38,20,0.026283,-0.010892,0.310561
38,21,0.017551,0.011567,0.294686
38,22,-0.014257,0.025122,0.272161
38,23,0.012582,0.010321,0.301547
38,24,-0.015154,0.021043,0.308432
39,0,0.000000,0.000000,0.000000
39,1,-0.005343,0.005955,0.278322
39,2,-0.028543,0.000509,0.297049
39,3,0.013246,0.010511,0.280484
39,4,0.009494,0.001012,0.287589
39,5,-0.040093,-0.195940,0.600000
39,6,0.040093,0.195940,0.600000
39,7,0.010248,0.004489,0.299609
39,8,-0.016760,-0.007356,0.332239
39,9,-0.006645,-0.017446,0.292603
39,10,-0.002344,0.031056,0.276378
39,11,-0.030070,-0.146955,0.000000
39,12,0.030070,0.146955,0.000000
39,13,-0.011843,0.025833,0.310384
39,14,-0.010548,-0.028969,0.284136
39,15,0.026616,0.028947,0.293126
39,16,0.015106,0.002176,0.316084
39,17,-0.009199,0.010198,0.294701
39,18,0.003440,-0.004398,0.319765
39,19,0.036234,-0.023771,0.311652
39,20,0.004201,-0.014839,0.326165
39,21,-0.027639,-0.029570,0.313086
39,22,-0.016358,-0.007872,0.316054
39,23,-0.003372,-0.028962,0.287277
39,24,-0.001508,-0.038145,0.278346
40,0,0.000000,0.000000,0.000000
40,1,0.021077,-0.001049,0.326741
40,2,0.003251,0.009212,0.260651
40,3,0.008427,-0.014671,0.282830
40,4,0.023247,0.025490,0.304469
40,5,-0.033192,-0.197226,0.600000
40,6,0.033192,0.197226,0.600000
40,7,0.001807,0.019623,0.284936
40,8,0.044151,-0.020351,0.298076
40,9,-0.020605,-0.002475,0.342876
40,10,0.012478,0.011558,0.334075
40,11,-0.024894,-0.147920,0.000000
40,12,0.024894,0.147920,0.000000
40,13,-0.023770,0.003055,0.285092
40,14,-0.044185,0.019315,0.343974
40,15,0.010388,-0.025503,0.328796
40,16,-0.017585,0.016081,0.313284
40,17,-0.000863,0.021234,0.300362
40,18,0.010187,0.043897,0.279896
40,19,-0.007434,-0.012896,0.298021
40,20,-0.008355,0.029253,0.280722
40,21,0.015517,0.014337,0.311821
40,22,-0.017186,0.016372,0.297331
40,23,0.024397,0.012706,0.315467
40,24,-0.007130,0.004076,0.322449
41,0,0.000000,0.000000,0.000000
41,1,0.000321,-0.020835,0.364641
41,2,-0.018626,-0.000888,0.277513
41,3,-0.037296,-0.016468,0.312653
41,4,0.030220,0.038862,0.311538
41,5,-0.026250,-0.198270,0.600000
41,6,0.026250,0.198270,0.600000
41,7,0.034563,-0.027911,0.284438
41,8,0.037080,0.017867,0.293227
41,9,-0.009201,0.011081,0.314710
41,10,0.030659,0.001022,0.309965
41,11,-0.019688,-0.148702,0.000000
41,12,0.019688,0.148702,0.000000
41,13,0.000760,0.018784,0.317472
41,14,-0.009884,0.019277,0.261787
41,15,0.003578,-0.009403,0.269613
41,16,-0.019037,-0.020640,0.293024
41,17,0.004416,-0.012403,0.307585
41,18,0.023328,-0.015080,0.277570
41,19,0.042770,0.002671,0.290974
41,20,-0.011069,0.006678,0.331950
41,21,0.020132,0.008915,0.298104
41,22,-0.015148,-0.019067,0.311603
41,23,-0.004769,0.008786,0.320174
41,24,0.026972,-0.007245,0.272902
42,0,0.000000,0.000000,0.000000
42,1,0.031084,-0.021684,0.301042
42,2,-0.003291,0.020174,0.318648
42,3,0.017389,-0.004879,0.299773
42,4,0.014490,-0.009971,0.308231
42,5,-0.019276,-0.199069,0.600000
42,6,0.019276,0.199069,0.600000
42,7,0.004115,0.014170,0.283310
42,8,-0.015627,0.009460,0.278839
42,9,-0.005195,-0.014591,0.286601
42,10,-0.015945,0.007686,0.299891
42,11,-0.014457,-0.149302,0.000000
42,12,0.014457,0.149302,0.000000
42,13,0.017246,0.002157,0.303949
42,14,0.036486,0.028022,0.295014
42,15,0.001357,0.021390,0.265121
42,16,-0.003663,-0.007010,0.276327
42,17,-0.002222,-0.033784,0.348038
42,18,-0.001551,0.000162,0.271337
42,19,0.003504,0.038655,0.295305
42,20,0.017951,0.020969,0.246122
42,21,-0.008280,-0.005823,0.285747
42,22,-0.028127,-0.015097,0.266239
42,23,0.005892,0.010061,0.316825
42,24,-0.006151,-0.016859,0.324425
43,0,0.000000,0.000000,0.000000
43,1,-0.003628,0.006308,0.320658
43,2,-0.017841,0.002653,0.320499
43,3,0.003067,-0.003403,0.322149
43,4,-0.016336,-0.017868,0.305558
43,5,-0.012278,-0.199623,0.600000
43,6,0.012278,0.199623,0.600000
43,7,-0.018583,-0.001674,0.288004
43,8,-0.007191,0.013896,0.308743
43,9,-0.007031,-0.004513,0.299587
43,10,0.000489,-0.005180,0.293429
43,11,-0.009208,-0.149717,0.000000
43,12,0.009208,0.149717,0.000000
43,13,0.032309,-0.001925,0.302068
43,14,-0.028919,-0.013656,0.334969
43,15,0.036517,-0.004222,0.270567
43,16,0.017895,-0.016637,0.324940
43,17,-0.003130,-0.009840,0.295884
43,18,0.019400,-0.006231,0.279291
43,19,-0.025901,-0.002925,0.293948
43,20,0.001196,-0.007382,0.299933
43,21,-0.007544,0.022584,0.294210
43,22,0.010255,0.003851,0.284548
43,23,-0.027919,0.012068,0.299230
43,24,0.028082,-0.007864,0.313017
44,0,0.000000,0.000000,0.000000
44,1,-0.018791,-0.007226,0.286053
44,2,-0.004739,0.000571,0.289237
44,3,-0.000188,0.012468,0.276142
44,4,-0.001027,-0.012503,0.287544
44,5,-0.005265,-0.199931,0.600000
44,6,0.005265,0.199931,0.600000
44,7,0.011921,0.001280,0.316012
44,8,-0.004683,0.000450,0.287780
44,9,0.005942,-0.001288,0.293074
44,10,0.017075,-0.029874,0.280166
44,11,-0.003948,-0.149948,0.000000
44,12,0.003948,0.149948,0.000000
44,13,-0.022850,0.000185,0.297748
44,14,0.003824,-0.002247,0.300497
44,15,0.025567,-0.002918,0.297625
44,16,-0.013090,0.037864,0.280533
44,17,0.000949,-0.012586,0.270173
44,18,-0.011573,-0.022694,0.284054
44,19,0.002997,0.014182,0.304141
44,20,0.019647,0.009259,0.272618
44,21,0.010882,0.000633,0.316442
44,22,0.005393,-0.008603,0.283594
44,23,-0.002037,0.011307,0.301323
44,24,0.008681,0.007639,0.277963
45,0,0.000000,0.000000,0.000000
45,1,-0.011744,-0.035206,0.292646
45,2,-0.020589,0.006572,0.316489
45,3,-0.011638,-0.006239,0.309451
45,4,-0.014355,0.013018,0.252087
45,5,0.001755,-0.199992,0.600000
45,6,-0.001755,0.199992,0.600000
45,7,-0.012187,0.001953,0.265530
45,8,0.024269,-0.010479,0.297409
45,9,-0.002613,-0.001530,0.292632
45,10,-0.023950,0.007249,0.304862
45,11,0.001316,-0.149994,0.000000
45,12,-0.001316,0.149994,0.000000
45,13,-0.003930,-0.013453,0.286655
45,14,-0.012634,-0.002290,0.300568
45,15,0.017195,0.032025,0.351599
45,16,-0.029740,0.008000,0.326492
45,17,-0.004468,0.014227,0.277063
45,18,0.008832,-0.003555,0.334205
45,19,-0.017768,0.031262,0.308802
45,20,-0.015411,-0.016793,0.306324
45,21,0.037920,0.035047,0.268910
45,22,0.002647,0.020226,0.302466
45,23,-0.004734,-0.011653,0.328066
45,24,-0.000298,0.027708,0.306023
46,0,0.000000,0.000000,0.000000
46,1,0.015204,-0.002072,0.302168
46,2,0.013111,0.032144,0.303441
46,3,0.010601,0.003543,0.307317
46,4,0.035261,0.000591,0.294839
46,5,0.008773,-0.199808,0.600000
46,6,-0.008773,0.199808,0.600000
46,7,-0.011815,-0.015023,0.300700
46,8,-0.031124,0.010647,0.337404
46,9,0.007475,0.014227,0.297317
46,10,0.028116,0.018200,0.290309
46,11,0.006579,-0.149856,0.000000
46,12,-0.006579,0.149856,0.000000
46,13,0.040614,-0.007291,0.303676
46,14,0.007153,0.029849,0.286905
46,15,0.011447,-0.021208,0.280249
46,16,-0.026647,0.028400,0.297151
46,17,-0.012484,-0.023974,0.333477
46,18,-0.024999,-0.000499,0.305441
46,19,0.013086,0.004112,0.332966
46,20,0.016438,0.032520,0.305027
46,21,0.025172,-0.013971,0.275811
46,22,-0.002076,-0.001021,0.292507
46,23,-0.020218,0.027359,0.323354
46,24,-0.011946,-0.013698,0.319824
47,0,0.000000,0.000000,0.000000
47,1,-0.001881,-0.014499,0.288545
47,2,0.003336,0.010045,0.335821
47,3,-0.020817,0.016742,0.318117
47,4,0.004837,-0.002939,0.308694
47,5,0.015779,-0.199377,0.600000
47,6,-0.015779,0.199377,0.600000
47,7,-0.006685,-0.000109,0.292913
47,8,0.003557,-0.038799,0.304715
47,9,-0.018318,-0.006036,0.275570
47,10,-0.015434,0.036619,0.318276
47,11,0.011834,-0.149532,0.000000
47,12,-0.011834,0.149532,0.000000
47,13,-0.031909,-0.002774,0.334923
47,14,0.011765,-0.003709,0.318191
47,15,-0.001407,0.015059,0.286605
47,16,-0.001161,-0.025756,0.293263
47,17,0.015564,0.005202,0.299494
47,18,-0.019197,-0.011730,0.285777
47,19,-0.010265,-0.032740,0.325732
47,20,0.018324,0.000336,0.306230
47,21,0.002224,-0.015182,0.266398
47,22,-0.007206,-0.011986,0.281866
47,23,0.039286,-0.012871,0.292442
47,24,0.010947,-0.012535,0.284666
48,0,0.000000,0.000000,0.000000
48,1,-0.022852,0.016699,0.283517
48,2,-0.009254,-0.011487,0.275341
48,3,-0.013214,-0.007798,0.305257
48,4,0.002136,0.035590,0.314234
48,5,0.022767,-0.198700,0.600000
48,6,-0.022767,0.198700,0.600000
48,7,0.017919,-0.005394,0.291583
48,8,0.031765,-0.002861,0.274076
48,9,-0.021344,0.002678,0.286074
48,10,-0.005926,-0.002921,0.292869
48,11,0.017075,-0.149025,0.000000
48,12,-0.017075,0.149025,0.000000
48,13,-0.007944,0.053025,0.279838
48,14,0.015932,0.002443,0.301489
48,15,-0.010587,-0.001400,0.304782
48,16,-0.020563,-0.009184,0.306889
48,17,0.022151,0.019501,0.286726
48,18,0.013944,0.019686,0.303576
48,19,-0.006235,0.037146,0.272579
48,20,-0.004674,0.012094,0.312515
48,21,-0.008495,0.008521,0.286628
48,22,-0.009464,0.004080,0.281960
48,23,0.000176,-0.015685,0.321602
48,24,-0.009248,-0.014423,0.302186
49,0,0.000000,0.000000,0.000000
49,1,-0.008773,-0.032216,0.303201
49,2,-0.018141,-0.004821,0.335951
49,3,0.001123,-0.065932,0.297435
49,4,-0.023296,-0.044411,0.305613
49,5,0.029726,-0.197779,0.600000
49,6,-0.029726,0.197779,0.600000
49,7,-0.004013,0.008345,0.307728
49,8,-0.002346,0.031451,0.304390
49,9,-0.039403,-0.046635,0.300350
49,10,-0.017291,0.000386,0.282784
49,11,0.022294,-0.148334,0.000000
49,12,-0.022294,0.148334,0.000000
49,13,-0.023209,-0.017843,0.319030
49,14,0.004592,-0.013691,0.306958
49,15,0.002040,-0.033490,0.295366
49,16,0.011867,0.004748,0.305679
49,17,0.006612,0.007001,0.272555
49,18,-0.004558,-0.013548,0.292092
49,19,-0.006056,-0.014028,0.299368
49,20,0.001440,-0.021549,0.271988
49,21,-0.026022,-0.044002,0.306044
49,22,-0.009207,0.002604,0.287090
49,23,0.012812,-0.005943,0.297247
49,24,0.006346,0.047743,0.261390
50,0,0.000000,0.000000,0.000000
50,1,-0.017223,0.001252,0.286204
50,2,0.007813,-0.015571,0.287038
50,3,0.018858,0.010365,0.286864
50,4,0.006090,0.001219,0.313813
50,5,0.036648,-0.196614,0.600000
50,6,-0.036648,0.196614,0.600000
50,7,-0.012244,-0.016180,0.311921
50,8,-0.007156,-0.015957,0.275077
50,9,0.005934,-0.011426,0.298849
50,10,0.008205,0.029316,0.299480
50,11,0.027486,-0.147460,0.000000
50,12,-0.027486,0.147460,0.000000
50,13,0.009563,0.007964,0.278167
50,14,0.004123,0.004149,0.310320
50,15,0.000709,0.011581,0.304022
50,16,0.025192,0.031209,0.314545
50,17,-0.006884,-0.009364,0.334225
50,18,-0.006019,-0.017359,0.300831
50,19,-0.002660,-0.002797,0.304035
50,20,0.010575,-0.002481,0.336511
50,21,0.007160,0.009511,0.322523
50,22,0.035507,0.022319,0.287934
50,23,-0.009315,-0.002152,0.268436
50,24,0.002894,-0.003732,0.256027
51,0,0.000000,0.000000,0.000000
51,1,0.024513,0.003593,0.297005
51,2,-0.015616,-0.033733,0.290395
51,3,0.034460,-0.006237,0.285765
51,4,0.000813,-0.009159,0.291468
51,5,0.043526,-0.195206,0.600000
51,6,-0.043526,0.195206,0.600000
51,7,0.034134,-0.024179,0.265093
51,8,0.025253,0.032360,0.314152
51,9,-0.033275,0.009514,0.306669
51,10,-0.030105,-0.010276,0.264295
51,11,0.032644,-0.146405,0.000000
51,12,-0.032644,0.146405,0.000000
51,13,0.019302,0.014445,0.329230
51,14,0.008747,0.005603,0.304451
51,15,0.009975,-0.026771,0.273371
51,16,-0.045339,-0.007986,0.302598
51,17,-0.000644,0.024682,0.311937
51,18,0.004254,-0.004421,0.322168
51,19,-0.008671,-0.007142,0.319447
51,20,0.033979,0.037790,0.299235
51,21,-0.002886,0.057931,0.298113
51,22,0.015328,0.019829,0.328102
51,23,0.002264,0.007811,0.340132
51,24,0.017380,-0.028301,0.284987
52,0,0.000000,0.000000,0.000000
52,1,0.016448,0.011054,0.288197
52,2,-0.003361,-0.007784,0.321974
52,3,-0.003086,-0.007935,0.291026
52,4,-0.075701,0.006876,0.320895
52,5,0.050350,-0.193559,0.600000
52,6,-0.050350,0.193559,0.600000
52,7,0.012575,0.008560,0.299692
52,8,-0.016564,0.009588,0.274389
52,9,0.023825,0.008795,0.302477
52,10,-0.008116,0.006164,0.256806
52,11,0.037762,-0.145169,0.000000
52,12,-0.037762,0.145169,0.000000
52,13,0.025240,-0.034159,0.314268
52,14,0.010283,0.024421,0.291076
52,15,0.012602,-0.030735,0.278907
52,16,0.019806,-0.001025,0.270497
52,17,0.017201,-0.026504,0.336689
52,18,-0.018351,0.018913,0.295246
52,19,-0.034894,-0.000252,0.291618
52,20,-0.004629,0.035283,0.308069
52,21,0.017150,-0.016865,0.307345
52,22,-0.001731,0.021182,0.327728
52,23,0.014278,-0.039637,0.280870
52,24,-0.046091,-0.015237,0.279498
53,0,0.000000,0.000000,0.000000
53,1,0.001865,0.003363,0.300023
53,2,0.025171,-0.010979,0.318400
53,3,0.010186,0.014261,0.348857
53,4,0.022837,0.046840,0.283327
53,5,0.057112,-0.191672,0.600000
53,6,-0.057112,0.191672,0.600000
53,7,0.001405,0.027411,0.303355
53,8,0.010613,-0.013340,0.309549
53,9,0.041040,0.006334,0.310487
53,10,-0.079362,0.030329,0.345719
53,11,0.042834,-0.143754,0.000000
53,12,-0.042834,0.143754,0.000000
53,13,0.029365,-0.005643,0.344764
53,14,-0.004272,0.001392,0.289194
53,15,0.001771,0.014573,0.322095
53,16,0.017957,0.053558,0.278237
53,17,-0.023645,0.001387,0.284733
53,18,-0.015252,-0.033442,0.282484
53,19,-0.001124,0.007058,0.299419
53,20,0.024561,0.016821,0.308488
53,21,-0.005376,0.015030,0.329887
53,22,0.009026,0.014666,0.311063
53,23,0.005140,0.025486,0.307517
53,24,-0.007949,-0.037708,0.300543
54,0,0.000000,0.000000,0.000000
54,1,0.032826,-0.036814,0.279551
54,2,0.016474,-0.010937,0.274524
54,3,0.036314,-0.000087,0.317053
54,4,-0.028795,-0.023174,0.331444
54,5,0.063803,-0.189550,0.600000
54,6,-0.063803,0.189550,0.600000
54,7,0.004982,0.000148,0.249563
54,8,0.030496,0.028521,0.313404
54,9,-0.020092,0.009493,0.300198
54,10,-0.023131,0.002870,0.267973
54,11,0.047852,-0.142162,0.000000
54,12,-0.047852,0.142162,0.000000
54,13,0.028006,0.017445,0.311529
54,14,-0.023492,0.002469,0.285528
54,15,0.008996,0.000313,0.292307
54,16,0.017045,-0.006436,0.322911
54,17,-0.007255,-0.011231,0.325217
54,18,0.006589,0.029493,0.279645
54,19,-0.048423,0.008069,0.304101
54,20,-0.032106,0.014649,0.311597
54,21,0.023886,-0.009482,0.308506
54,22,-0.022476,0.023435,0.297448
54,23,0.016585,0.007428,0.304897
54,24,0.023630,-0.022963,0.316395
55,0,0.000000,0.000000,0.000000
55,1,0.020278,0.007921,0.282823
55,2,0.009139,0.003299,0.255332
55,3,-0.013629,-0.022246,0.320070
55,4,-0.016430,0.014656,0.310949
55,5,0.070416,-0.187194,0.600000
55,6,-0.070416,0.187194,0.600000
55,7,0.000969,-0.007667,0.324501
55,8,-0.000108,0.025315,0.304243
55,9,-0.003692,-0.016939,0.335702
55,10,0.008800,-0.027983,0.323336
55,11,0.052812,-0.140396,0.000000
55,12,-0.052812,0.140396,0.000000
55,13,0.000140,-0.006845,0.306906
55,14,-0.007067,-0.019428,0.302797
55,15,0.016848,-0.014301,0.292818
55,16,0.003353,0.024084,0.307671
55,17,0.022437,-0.004622,0.302990
55,18,-0.001206,-0.013811,0.302883
55,19,-0.006475,0.007767,0.307115
55,20,0.033336,-0.017983,0.298817
55,21,-0.036158,-0.011259,0.293534
55,22,-0.014710,0.011838,0.315290
55,23,0.014908,0.024391,0.286632
55,24,-0.012991,0.007227,0.323425
56,0,0.000000,0.000000,0.000000
